           0  0.75000000000000000        1.0000000000000000     
           1  0.87500000000000000       0.16666666666666666     
           2  0.93750000000000000        7.1428571428571425E-002
           3  0.90625000000000000        3.3333333333333333E-002
           4  0.89062500000000000        1.7241379310344827E-002
           5  0.88281250000000000        8.7719298245614030E-003
           6  0.87890625000000000        4.4247787610619468E-003
           7  0.87695312500000000        2.2222222222222222E-003
           8  0.87597656250000000        1.1135857461024498E-003
           9  0.87646484375000000        5.5741360089186175E-004
          10  0.87670898437500000        2.7855153203342620E-004
          11  0.87683105468750000        1.3923698134224449E-004
          12  0.87677001953125000        6.9608798552136988E-005
          13  0.87673950195312500        3.4806822137138876E-005
          14  0.87672424316406250        1.7404016847088308E-005
          15  0.87673187255859375        8.7021598760812432E-006
          16  0.87672805786132812        4.3510420745768611E-006
          17  0.87672615051269531        2.1755305031131843E-006
          18  0.87672710418701172        1.0877676180282253E-006
          19  0.87672662734985352        5.4388321739556078E-007
          20  0.87672638893127441        2.7194175660233794E-007
          21  0.87672626972198486        1.3597091527733852E-007
          22  0.87672621011734009        6.7985466882715420E-008
          23  0.87672623991966248        3.3992735752369720E-008
          24  0.87672622501850128        1.6996367298431836E-008
          25  0.87672621756792068        8.4981837936541715E-009
