           0   1.5000000000000000        1.0000000000000000     
           1  0.75000000000000000       0.50000000000000000     
           2   1.1250000000000000       0.50000000000000000     
           3  0.93750000000000000       0.16666666666666666     
           4   1.0312500000000000       0.10000000000000001     
           5  0.98437500000000000        4.5454545454545456E-002
           6   1.0078125000000000        2.3809523809523808E-002
           7  0.99609375000000000        1.1627906976744186E-002
           8   1.0019531250000000        5.8823529411764705E-003
           9  0.99902343750000000        2.9239766081871343E-003
          10   1.0004882812500000        1.4662756598240469E-003
          11  0.99975585937500000        7.3206442166910690E-004
          12   1.0001220703125000        3.6630036630036630E-004
          13  0.99993896484375000        1.8308311973636029E-004
          14   1.0000305175781250        9.1558322651529023E-005
          15  0.99998474121093750        4.5774970246269340E-005
          16   1.0000076293945312        2.2888532845044633E-005
          17  0.99999618530273438        1.1444004486049759E-005
          18   1.0000019073486328        5.7220677263936093E-006
          19  0.99999904632568359        2.8610174922609477E-006
          20   1.0000004768371582        1.4305128388527287E-006
          21  0.99999976158142090        7.1525539624433697E-007
          22   1.0000001192092896        3.5762795391749237E-007
          23  0.99999994039535522        1.7881391300989234E-007
          24   1.0000000298023224        8.9406972492156773E-008
          25  0.99999998509883881        4.4703482249275379E-008
          26   1.0000000074505806        2.2351742123838398E-008
          27  0.99999999627470970        1.1175870812119015E-008
          28   1.0000000018626451        5.5879354685095528E-009
          29  0.99999999906867743        2.7939677186422651E-009
          30   1.0000000004656613        1.3969838632242604E-009
          31  0.99999999976716936        6.9849193063634823E-010
          32   1.0000000001164153        3.4924596556211961E-010
          33  0.99999999994179234        1.7462298272007343E-010
          34   1.0000000000291038        8.7311491375283309E-011
