  -5.0000000000000000        1.3887943864964021E-011
  -4.9000000000000004        3.7375713279442431E-011
  -4.7999999999999998        9.8595055759915160E-011
  -4.7000000000000002        2.5493818803919602E-010
  -4.5999999999999996        6.4614317731061311E-010
  -4.5000000000000000        1.6052280551856116E-009
  -4.4000000000000004        3.9089384342648500E-009
  -4.2999999999999998        9.3302875745050053E-009
  -4.2000000000000002        2.1829577951254781E-008
  -4.0999999999999996        5.0062180207670489E-008
  -4.0000000000000000        1.1253517471925912E-007
  -3.8999999999999999        2.4795960180450320E-007
  -3.7999999999999998        5.3553478027931087E-007
  -3.7000000000000002        1.1337271387479642E-006
  -3.5999999999999996        2.3525752000097794E-006
  -3.5000000000000000        4.7851173921290088E-006
  -3.3999999999999999        9.5401628730792476E-006
  -3.2999999999999998        1.8643742331516851E-005
  -3.2000000000000002        3.5712849641635144E-005
  -3.0999999999999996        6.7054824302811242E-005
  -3.0000000000000000        1.2340980408667956E-004
  -2.8999999999999999        2.2262985691888897E-004
  -2.7999999999999998        3.9366904065507862E-004
  -2.6999999999999997        6.8232805275637777E-004
  -2.5999999999999996        1.1592291739045935E-003
  -2.5000000000000000        1.9304541362277093E-003
  -2.3999999999999999        3.1511115984444414E-003
  -2.2999999999999998        5.0417602596909833E-003
  -2.1999999999999997        7.9070540515934484E-003
  -2.0999999999999996        1.2155178329914957E-002
  -2.0000000000000000        1.8315638888734179E-002
  -1.8999999999999999        2.7051846866350416E-002
  -1.7999999999999998        3.9163895098987100E-002
  -1.6999999999999997        5.5576212611483114E-002
  -1.5999999999999996        7.7304740443299838E-002
  -1.5000000000000000       0.10539922456186433     
  -1.3999999999999999       0.14085842092104503     
  -1.2999999999999998       0.18451952399298935     
  -1.1999999999999997       0.23692775868212193     
  -1.0999999999999996       0.29819727942988761     
  -1.0000000000000000       0.36787944117144233     
 -0.89999999999999947       0.44485806622294155     
 -0.79999999999999982       0.52729242404304877     
 -0.70000000000000018       0.61262639418441589     
 -0.59999999999999964       0.69767632607103136     
 -0.50000000000000000       0.77880078307140488     
 -0.39999999999999947       0.85214378896621168     
 -0.29999999999999982       0.91393118527122830     
 -0.19999999999999929       0.96078943915232351     
  -9.9999999999999645E-002  0.99004983374916811     
   0.0000000000000000        1.0000000000000000     
  0.10000000000000053       0.99004983374916800     
  0.20000000000000018       0.96078943915232318     
  0.30000000000000071       0.91393118527122774     
  0.40000000000000036       0.85214378896621112     
  0.50000000000000000       0.77880078307140488     
  0.60000000000000053       0.69767632607103058     
  0.70000000000000018       0.61262639418441589     
  0.80000000000000071       0.52729242404304799     
  0.90000000000000036       0.44485806622294088     
   1.0000000000000000       0.36787944117144233     
   1.1000000000000005       0.29819727942988705     
   1.2000000000000002       0.23692775868212165     
   1.3000000000000007       0.18451952399298890     
   1.4000000000000004       0.14085842092104484     
   1.5000000000000000       0.10539922456186433     
   1.6000000000000005        7.7304740443299602E-002
   1.7000000000000002        5.5576212611483038E-002
   1.8000000000000007        3.9163895098986976E-002
   1.9000000000000004        2.7051846866350378E-002
   2.0000000000000000        1.8315638888734179E-002
   2.1000000000000005        1.2155178329914914E-002
   2.2000000000000002        7.9070540515934346E-003
   2.3000000000000007        5.0417602596909607E-003
   2.4000000000000004        3.1511115984444358E-003
   2.5000000000000000        1.9304541362277093E-003
   2.6000000000000005        1.1592291739045883E-003
   2.7000000000000002        6.8232805275637604E-004
   2.8000000000000007        3.9366904065507650E-004
   2.9000000000000004        2.2262985691888859E-004
   3.0000000000000000        1.2340980408667956E-004
   3.0999999999999996        6.7054824302811242E-005
   3.2000000000000011        3.5712849641634954E-005
   3.3000000000000007        1.8643742331516753E-005
   3.4000000000000004        9.5401628730792137E-006
   3.5000000000000000        4.7851173921290088E-006
   3.5999999999999996        2.3525752000097794E-006
   3.7000000000000011        1.1337271387479562E-006
   3.8000000000000007        5.3553478027930801E-007
   3.9000000000000004        2.4795960180450230E-007
   4.0000000000000000        1.1253517471925912E-007
   4.0999999999999996        5.0062180207670489E-008
   4.2000000000000011        2.1829577951254626E-008
   4.3000000000000007        9.3302875745049391E-009
   4.4000000000000004        3.9089384342648500E-009
   4.5000000000000000        1.6052280551856116E-009
   4.6000000000000014        6.4614317731060164E-010
   4.7000000000000011        2.5493818803919421E-010
   4.8000000000000007        9.8595055759914462E-011
   4.9000000000000004        3.7375713279442431E-011
   5.0000000000000000        1.3887943864964021E-011
